"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","92.88","","","","2"
"2001","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","91.96","","","","2"
"2002","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","88.18","","","","2"
"2003","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","91.06","","","","2"
"2004","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","91.09","","","","2"
"2005","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","86.47","","","","2"
"2006","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","87.41","","","","2"
"2007","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","87.70","","","","2"
"2008","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","80.96","","","","2"
"2009","Ontario [35]","2016A000235","Youth non-violent crime severity index","Index","160","units","0","v53079513","16.11","79.70","","","","2"
